player,level,success,average_score,performance,attempts,average_duration
1344465,levels/infiltration/niveau07.xml,True,3934.0,0.28587863100373884,4,0 days 00:01:24.179000
1344465,levels/infiltration/niveau10.xml,True,3854.0,0.2720214568040655,2,0 days 00:02:37.824000
1344465,levels/tutoriel/nommerscript.xml,True,6000.0,0.43072505384063176,2,0 days 00:01:32.796000
1344465,levels/tutoriel/ouvrirporte.xml,True,4270.333333333333,0.37968652903403993,9,0 days 00:00:53.828000
1369CC10,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,1,0 days 00:00:09.216000
139C4E48,levels/repetiteur/niveau01.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:36.771000
139C4E48,levels/repetiteur/niveau02.xml,True,11888.0,0.8438387279954571,1,0 days 00:00:30.547000
139C4E48,levels/repetiteur/niveau03.xml,True,10050.0,0.8453903095558546,1,0 days 00:00:47.959000
139C4E48,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,1,0 days 00:00:50.725000
13B2DA0A,levels/blocklymaze/niveau04.xml,True,1647.6666666666667,0.3495015201866648,6,0 days 00:00:55.484333333
13B2DA0A,levels/collaborateur/niveau01.xml,True,15678.0,0.979875,1,0 days 00:00:28.445000
13B2DA0A,levels/collaborateur/niveau02.xml,True,14483.0,0.9237785431815283,1,0 days 00:01:17.239000
13B2DA0A,levels/collaborateur/niveau03.xml,True,13850.0,0.8834034953437938,1,0 days 00:02:09.158000
13B2DA0A,levels/collaborateur/niveau04.xml,True,13930.0,0.9618173030449493,1,0 days 00:01:28.227000
13B2DA0A,levels/collaborateur/niveau06.xml,True,3444.0,0.8786835055491772,4,0 days 00:00:42.762000
13B2DA0A,levels/collaborateur/niveau07.xml,True,13784.0,0.9746164180159796,1,0 days 00:05:30.323000
13B2DA0A,levels/collaborateur/niveau08.xml,True,4714.333333333333,0.9736334847859012,3,0 days 00:01:21.709000
13B2DA0A,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:06.975000
13B2DA0A,levels/explorateur/niveau02.xml,True,12999.0,0.8386451612903226,1,0 days 00:00:08.471000
13B2DA0A,levels/explorateur/niveau03.xml,True,3916.6666666666665,0.7580645161290323,3,0 days 00:00:24.284333333
13B2DA0A,levels/explorateur/niveau04.xml,True,10499.0,0.6773548387096774,1,0 days 00:00:30.506000
13B2DA0A,levels/explorateur/niveau05.xml,True,4937.5,0.6298635029978313,2,0 days 00:00:40.526500
13B2DA0A,levels/explorateur/niveau06.xml,True,4576.5,0.590516129032258,2,0 days 00:00:48.784500
13B2DA0A,levels/explorateur/niveau07.xml,True,9153.0,0.5838117106773824,1,0 days 00:01:02.489000
13B2DA0A,levels/infiltration/niveau07.xml,True,3892.0,0.27983894161633593,2,0 days 00:01:13.093000
13B2DA0A,levels/infiltration/niveau10.xml,True,3854.0,0.2720214568040655,2,0 days 00:01:00.226000
13B2DA0A,levels/repetiteur/niveau01.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:33.152000
13B2DA0A,levels/repetiteur/niveau02.xml,True,11888.0,0.8438387279954571,1,0 days 00:00:34.227000
13B2DA0A,levels/repetiteur/niveau03.xml,True,10050.0,0.8453903095558546,1,0 days 00:01:05.149000
13B2DA0A,levels/repetiteur/niveau04.xml,True,9655.0,0.7004497968659316,1,0 days 00:02:22.875000
13B2DA0A,levels/repetiteur/niveau05.xml,False,0.0,0.0,4,0 days 00:01:07.632250
13B2DA0A,levels/tutoriel/createscript.xml,True,6750.0,0.477267906384784,1,0 days 00:00:59.653000
